k,combo_id,relay_subset,n_satellites,v_bits,seed,gs_reconfig_s,xl_rate_bps,completion_ratio,total_delivered_bits
8,2,"SAT_0,SAT_3,SAT_5,SAT_7,SAT_9,SAT_10,SAT_11,SAT_12",15,8000000000,42,30.0,25000000.0,0.73988,88785616728
7,26,"SAT_1,SAT_2,SAT_3,SAT_7,SAT_8,SAT_13,SAT_14",15,8000000000,42,30.0,25000000.0,0.617199,74063903003
7,28,"SAT_0,SAT_2,SAT_7,SAT_8,SAT_10,SAT_12,SAT_14",15,8000000000,42,30.0,25000000.0,0.749754,89970511528
8,6,"SAT_1,SAT_2,SAT_3,SAT_8,SAT_9,SAT_10,SAT_12,SAT_13",15,8000000000,42,30.0,25000000.0,0.804008,96480914070
8,4,"SAT_0,SAT_2,SAT_3,SAT_5,SAT_7,SAT_8,SAT_9,SAT_14",15,8000000000,42,30.0,25000000.0,0.793137,95176431940
8,5,"SAT_2,SAT_4,SAT_5,SAT_6,SAT_9,SAT_11,SAT_13,SAT_14",15,8000000000,42,30.0,25000000.0,0.811167,97340066758
8,7,"SAT_4,SAT_5,SAT_6,SAT_7,SAT_8,SAT_10,SAT_11,SAT_14",15,8000000000,42,30.0,25000000.0,0.806288,96754520413
8,8,"SAT_0,SAT_3,SAT_4,SAT_5,SAT_7,SAT_8,SAT_10,SAT_13",15,8000000000,42,30.0,25000000.0,0.820421,98450518964
8,10,"SAT_1,SAT_3,SAT_4,SAT_5,SAT_6,SAT_12,SAT_13,SAT_14",15,8000000000,42,30.0,25000000.0,0.802293,96275159579
8,11,"SAT_0,SAT_2,SAT_6,SAT_8,SAT_9,SAT_11,SAT_13,SAT_14",15,8000000000,42,30.0,25000000.0,0.819171,98300471342
8,12,"SAT_0,SAT_2,SAT_3,SAT_4,SAT_6,SAT_9,SAT_10,SAT_13",15,8000000000,42,30.0,25000000.0,0.80272,96326424303
8,14,"SAT_1,SAT_3,SAT_4,SAT_7,SAT_8,SAT_9,SAT_12,SAT_14",15,8000000000,42,30.0,25000000.0,0.787765,94531850047
8,16,"SAT_0,SAT_1,SAT_4,SAT_5,SAT_6,SAT_7,SAT_8,SAT_10",15,8000000000,42,30.0,25000000.0,0.878141,105376876592
8,18,"SAT_0,SAT_1,SAT_3,SAT_4,SAT_5,SAT_6,SAT_9,SAT_11",15,8000000000,42,30.0,25000000.0,0.905395,108647428959
8,9,"SAT_0,SAT_1,SAT_2,SAT_6,SAT_7,SAT_11,SAT_12,SAT_13",15,8000000000,42,30.0,25000000.0,0.723263,86791603623
8,15,"SAT_0,SAT_1,SAT_2,SAT_6,SAT_7,SAT_11,SAT_12,SAT_14",15,8000000000,42,30.0,25000000.0,0.770763,92491558371
8,17,"SAT_0,SAT_3,SAT_4,SAT_7,SAT_8,SAT_9,SAT_12,SAT_14",15,8000000000,42,30.0,25000000.0,0.789034,94684046207
8,13,"SAT_2,SAT_3,SAT_6,SAT_7,SAT_8,SAT_10,SAT_13,SAT_14",15,8000000000,42,30.0,25000000.0,0.808233,96987950973
8,20,"SAT_0,SAT_2,SAT_7,SAT_8,SAT_9,SAT_10,SAT_12,SAT_14",15,8000000000,42,30.0,25000000.0,0.799768,95972126987
8,19,"SAT_0,SAT_3,SAT_4,SAT_7,SAT_8,SAT_10,SAT_11,SAT_12",15,8000000000,42,30.0,25000000.0,0.789034,94684046207
8,21,"SAT_0,SAT_2,SAT_3,SAT_4,SAT_6,SAT_8,SAT_9,SAT_10",15,8000000000,42,30.0,25000000.0,0.808337,97000431356
8,25,"SAT_1,SAT_4,SAT_6,SAT_7,SAT_8,SAT_9,SAT_10,SAT_13",15,8000000000,42,30.0,25000000.0,0.866762,104011449526
8,24,"SAT_0,SAT_3,SAT_4,SAT_5,SAT_6,SAT_11,SAT_13,SAT_14",15,8000000000,42,30.0,25000000.0,0.870228,104427355739
8,22,"SAT_0,SAT_1,SAT_5,SAT_6,SAT_8,SAT_9,SAT_12,SAT_13",15,8000000000,42,30.0,25000000.0,0.761531,91383777239
